row_id,cow_id,age,stage,sex,date_birth,date_death,date_death_expected,is_owned,cause_removal,is_replacement,is_introduced,is_in_common_ranch,is_grazed,parity,date_last_delivery,date_got_pregnant,date_dried,n_ai,day_heat,day_last_heat,day_last_heat_detected,n_heat_from_ai,infection_status,date_ial,date_ipl,date_ipl_expected,date_ebl,date_ebl_expected,cause_infection,susceptibility_ial_to_ipl,susceptibility_ipl_to_ebl,area_id,months_in_area,chamber_id,is_isolated,i_month
,87,49,milking,female,6,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,48,52,,0,,21,21,0,s,,,,,,,TRUE,TRUE,2,,,,55
,91,48,milking,female,7,,82,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,44,47,,0,,15,15,0,s,,,,,,,FALSE,FALSE,2,,,,55
,97,48,milking,female,7,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,45,49,,0,,14,14,0,ial,34,,,,,insects,FALSE,FALSE,2,,,,55
,98,47,milking,female,8,,112,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,48,53,,0,,11,11,0,ial,9,,,,,insects,FALSE,FALSE,2,,,,55
,108,44,milking,female,11,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,48,51,,0,,8,8,0,s,,,,,,,TRUE,FALSE,2,,,,55
,109,44,milking,female,11,,81,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,49,54,,0,,14,14,0,s,,,,,,,FALSE,FALSE,2,,,,55
,110,44,milking,female,11,,170,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,51,54,,0,0,23,23,0,s,,,,,,,TRUE,FALSE,2,,,,55
,112,44,milking,female,11,,91,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,52,,,0,19,11,2,0,ial,45,,,,,insects,FALSE,FALSE,2,,,,55
,115,43,milking,female,12,,102,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,50,,,3,7,17,17,0,s,,,,,,,FALSE,FALSE,2,,,,55
,124,40,dry,female,15,,58,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,40,49,,0,,18,18,0,s,,,,,,,TRUE,FALSE,2,,,,55
,137,37,dry,female,18,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,42,46,,0,,15,15,0,s,,,,,,,FALSE,FALSE,2,,,,55
,138,37,milking,female,18,,85,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,49,52,,0,,30,30,0,s,,,,,,,TRUE,TRUE,2,,,,55
,141,36,dry,female,19,55,55,FALSE,dead,TRUE,FALSE,FALSE,FALSE,1,43,49,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,55
,158,31,milking,female,24,,115,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,49,52,,0,,16,16,0,s,,,,,,,FALSE,FALSE,2,,,,55
,159,31,milking,female,24,,145,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,50,55,,0,,1,1,0,s,,,,,,,TRUE,FALSE,2,,,,55
,160,31,milking,female,24,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,54,,,0,3,24,12,0,ipl,24,55,55,,,vertical,TRUE,FALSE,2,,,,55
,165,29,milking,female,26,,66,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,50,,,3,11,19,29,1,s,,,,,,,FALSE,FALSE,2,,,,55
,166,28,milking,female,27,,101,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,52,,,1,3,13,23,1,s,,,,,,,FALSE,FALSE,2,,,,55
,170,28,milking,female,27,,128,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,,,0,21,25,5,0,s,,,,,,,TRUE,FALSE,2,,,,55
,173,28,milking,female,27,,77,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,52,,,0,8,6,5,0,s,,,,,,,FALSE,FALSE,2,,,,55
,175,27,milking,female,28,,88,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,,,0,15,28,12,0,s,,,,,,,TRUE,FALSE,2,,,,55
,176,27,milking,female,28,55,55,FALSE,slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,,,0,11,10,25,0,s,,,,,,,FALSE,FALSE,2,,,,55
,179,26,milking,female,29,,103,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,,,0,15,12,1,0,s,,,,,,,TRUE,FALSE,2,,,,55
,181,24,heifer,female,31,,149,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,49,,0,,5,5,0,ial,55,,,,,insects,FALSE,FALSE,2,,,,55
,182,24,heifer,female,31,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,51,,0,,21,21,0,s,,,,,,,FALSE,FALSE,2,,,,55
,183,24,milking,female,31,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,54,,,0,17,12,3,0,s,,,,,,,FALSE,FALSE,2,,,,55
,184,24,heifer,female,31,,93,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,46,,0,,6,6,0,s,,,,,,,FALSE,FALSE,2,,,,55
,186,24,milking,female,31,,71,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,55,,,0,18,4,6,0,s,,,,,,,FALSE,FALSE,2,,,,55
,187,24,heifer,female,31,,97,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,54,,0,,11,11,0,ial,42,,,,,insects,FALSE,FALSE,2,,,,55
,192,22,heifer,female,33,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,48,,0,16,25,25,0,s,,,,,,,TRUE,TRUE,2,,,,55
,200,21,heifer,female,34,,118,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,50,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,55
,205,20,heifer,female,35,,164,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,50,,0,,16,16,0,ial,42,,,,,insects,FALSE,FALSE,2,,,,55
,206,19,heifer,female,36,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,53,,0,,19,19,0,s,,,,,,,FALSE,FALSE,2,,,,55
,213,18,heifer,female,37,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,52,,0,,13,13,0,s,,,,,,,FALSE,FALSE,2,,,,55
,214,18,heifer,female,37,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,53,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,55
,215,18,heifer,female,37,,84,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,52,,0,22,30,30,0,s,,,,,,,TRUE,FALSE,2,,,,55
,218,16,heifer,female,39,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,54,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,55
,222,15,heifer,female,40,,145,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,55,,0,0,23,23,0,s,,,,,,,FALSE,FALSE,2,,,,55
,224,13,heifer,female,42,,86,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,2,,,,55
,225,13,heifer,female,42,,76,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,16,,,,s,,,,,,,FALSE,FALSE,2,,,,55
,227,13,heifer,female,42,,131,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,22,,,,s,,,,,,,TRUE,FALSE,2,,,,55
,228,13,heifer,female,42,,99,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,7,,,,s,,,,,,,FALSE,FALSE,2,,,,55
,235,10,calf,female,45,,137,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,2,,,,55
,238,10,calf,female,45,,113,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,FALSE,FALSE,2,,,,55
,249,7,calf,female,48,,107,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,TRUE,FALSE,2,,,,55
,257,6,calf,female,49,,121,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,TRUE,FALSE,2,,,,55
,263,3,calf,female,52,,123,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,16,,,,s,,,,,,,FALSE,FALSE,,,,,55
,268,2,calf,female,53,,130,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,21,,,,s,,,,,,,TRUE,FALSE,,,,,55
,269,2,calf,female,53,,117,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,,,,s,,,,,,,TRUE,FALSE,,,,,55
,270,2,calf,female,53,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,FALSE,FALSE,,,,,55
,275,0,calf,female,55,,79,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,24,,,,s,,,,,,,FALSE,FALSE,,,,,
,276,0,calf,male,55,,115,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,13,,,,s,,,,,,,FALSE,FALSE,,,,,
,277,0,calf,female,55,,104,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,9,,,,s,,,,,,,TRUE,FALSE,,,,,
,278,0,calf,female,55,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,23,,,,s,,,,,,,FALSE,FALSE,,,,,
4,4,141,milking,female,-85,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,9,47,51,,0,,20,20,0,ial,-34,,,,,initial,FALSE,FALSE,2,-6,,FALSE,56
5,5,139,milking,female,-83,,64,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,9,50,54,,0,15,24,24,0,ial,-12,,,,,initial,FALSE,FALSE,2,-2,,FALSE,56
12,12,120,milking,female,-64,,155,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,8,56,,,0,27,22,16,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,56
15,15,118,milking,female,-62,,61,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,8,53,,,0,22,10,10,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,56
18,18,107,milking,female,-51,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,47,51,,0,,24,24,0,s,,,,,,,TRUE,TRUE,2,-3,,FALSE,56
21,21,100,milking,female,-44,,65,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,6,49,53,,0,0,29,29,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,56
24,24,98,milking,female,-42,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,47,51,,0,16,23,23,0,ial,21,,,,,insects,FALSE,FALSE,2,-6,,FALSE,56
36,36,87,milking,female,-31,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,48,52,,0,,18,18,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,56
41,41,85,milking,female,-29,,0,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,53,,,0,16,15,5,0,ial,6,,,,,insects,FALSE,FALSE,2,-4,,FALSE,56
49,49,80,milking,female,-24,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,55,,,0,13,22,14,0,s,,,,,,,TRUE,FALSE,2,12,,FALSE,56
54,54,71,milking,female,-15,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,45,50,,0,20,29,29,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,56
55,55,71,milking,female,-15,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,55,,,0,9,14,11,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,56
57,57,70,milking,female,-14,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,47,52,,0,19,29,29,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,56
60,60,68,dry,female,-12,,57,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,44,49,,0,,14,14,0,ial,10,,97,,0,insects,TRUE,TRUE,2,0,,FALSE,56
62,62,66,milking,female,-10,,62,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,46,49,,0,0,10,10,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,56
63,63,65,milking,female,-9,,69,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,45,51,,0,19,28,28,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,56
67,67,61,milking,female,-5,,57,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,52,55,,0,0,11,11,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,56
68,68,60,milking,female,-4,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,49,53,,0,,8,8,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,56
71,71,59,milking,female,-3,,80,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,49,,,4,9,21,30,1,s,,,,,,,TRUE,FALSE,2,0,,FALSE,56
73,73,56,milking,female,0,,74,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,45,48,,0,,28,28,0,ial,34,,116,,,insects,TRUE,FALSE,2,6,,FALSE,56
,79,53,dry,female,3,,82,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,42,48,,0,18,27,27,0,s,,,,,,,FALSE,FALSE,2,,,,56
,80,53,milking,female,3,,71,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,45,49,,0,,20,20,0,ial,30,,,,,insects,FALSE,FALSE,2,,,,56
,82,52,dry,female,4,,109,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,43,49,,0,,8,8,0,ial,45,,,,,insects,FALSE,FALSE,2,,,,56
,85,52,milking,female,4,,70,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,56,,,0,17,3,12,0,ial,42,,68,,,insects,TRUE,FALSE,2,,,,56
,87,50,milking,female,6,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,48,52,,0,,21,21,0,s,,,,,,,TRUE,TRUE,2,,,,56
,91,49,dry,female,7,,82,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,44,47,,0,,15,15,0,s,,,,,,,FALSE,FALSE,2,,,,56
,97,49,milking,female,7,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,45,49,,0,,14,14,0,ial,34,,,,,insects,FALSE,FALSE,2,,,,56
,98,48,milking,female,8,,112,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,48,53,,0,,11,11,0,ial,9,,,,,insects,FALSE,FALSE,2,,,,56
,108,45,milking,female,11,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,48,51,,0,,8,8,0,s,,,,,,,TRUE,FALSE,2,,,,56
,109,45,milking,female,11,,81,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,49,54,,0,,14,14,0,s,,,,,,,FALSE,FALSE,2,,,,56
,110,45,milking,female,11,,170,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,51,54,,0,0,23,23,0,s,,,,,,,TRUE,FALSE,2,,,,56
,112,45,milking,female,11,,91,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,52,56,,0,,9,9,0,ial,45,,,,,insects,FALSE,FALSE,2,,,,56
,115,44,milking,female,12,,102,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,50,,,5,19,28,28,0,s,,,,,,,FALSE,FALSE,2,,,,56
,124,41,dry,female,15,,58,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,40,49,,0,,18,18,0,s,,,,,,,TRUE,FALSE,2,,,,56
,137,38,milking,female,18,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,56,,,0,26,7,15,0,s,,,,,,,FALSE,FALSE,2,,,,56
,138,38,milking,female,18,,85,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,49,52,,0,,30,30,0,s,,,,,,,TRUE,TRUE,2,,,,56
,158,32,milking,female,24,,115,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,49,52,,0,,16,16,0,s,,,,,,,FALSE,FALSE,2,,,,56
,159,32,milking,female,24,,145,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,50,55,,0,,1,1,0,s,,,,,,,TRUE,FALSE,2,,,,56
,160,32,milking,female,24,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,54,,,0,3,24,12,0,ipl,24,55,55,,,vertical,TRUE,FALSE,2,,,,56
,165,30,milking,female,26,,66,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,50,56,,0,,11,11,0,s,,,,,,,FALSE,FALSE,2,,,,56
,166,29,milking,female,27,,101,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,52,56,,0,14,23,23,0,s,,,,,,,FALSE,FALSE,2,,,,56
,170,29,milking,female,27,,128,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,,,0,21,25,5,0,s,,,,,,,TRUE,FALSE,2,,,,56
,173,29,milking,female,27,,77,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,52,,,3,8,19,19,0,s,,,,,,,FALSE,FALSE,2,,,,56
,175,28,milking,female,28,,88,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,56,,0,,7,7,0,s,,,,,,,TRUE,FALSE,2,,,,56
,179,27,milking,female,29,,103,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,53,,,0,15,12,1,0,s,,,,,,,TRUE,FALSE,2,,,,56
,181,25,heifer,female,31,,149,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,49,,0,,5,5,0,ial,55,,,,,insects,FALSE,FALSE,2,,,,56
,182,25,heifer,female,31,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,51,,0,,21,21,0,s,,,,,,,FALSE,FALSE,2,,,,56
,183,25,milking,female,31,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,54,,,0,17,12,3,0,s,,,,,,,FALSE,FALSE,2,,,,56
,184,25,milking,female,31,,93,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,56,,,0,6,27,6,0,s,,,,,,,FALSE,FALSE,2,,,,56
,186,25,milking,female,31,,71,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,55,,,0,18,4,6,0,s,,,,,,,FALSE,FALSE,2,,,,56
,187,25,heifer,female,31,,97,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,54,,0,,11,11,0,ial,42,,,,,insects,FALSE,FALSE,2,,,,56
,192,23,heifer,female,33,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,48,,0,16,25,25,0,s,,,,,,,TRUE,TRUE,2,,,,56
,200,22,heifer,female,34,,118,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,50,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,56
,205,21,heifer,female,35,,164,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,50,,0,,16,16,0,ial,42,,,,,insects,FALSE,FALSE,2,,,,56
,206,20,heifer,female,36,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,53,,0,,19,19,0,s,,,,,,,FALSE,FALSE,2,,,,56
,213,19,heifer,female,37,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,52,,0,,13,13,0,s,,,,,,,FALSE,FALSE,2,,,,56
,214,19,heifer,female,37,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,53,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,56
,215,19,heifer,female,37,,84,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,52,,0,22,30,30,0,s,,,,,,,TRUE,FALSE,2,,,,56
,218,17,heifer,female,39,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,54,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,,,,56
,222,16,heifer,female,40,,145,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,55,,0,0,23,23,0,s,,,,,,,FALSE,FALSE,2,,,,56
,224,14,heifer,female,42,,86,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,2,,,,56
,225,14,heifer,female,42,,76,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,16,,,,s,,,,,,,FALSE,FALSE,2,,,,56
,227,14,heifer,female,42,,131,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,22,,,,s,,,,,,,TRUE,FALSE,2,,,,56
,228,14,heifer,female,42,,99,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,7,,,,s,,,,,,,FALSE,FALSE,2,,,,56
,235,11,calf,female,45,,137,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,2,,,,56
,238,11,calf,female,45,,113,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,FALSE,FALSE,2,,,,56
,249,8,calf,female,48,,107,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,TRUE,FALSE,2,,,,56
,257,7,calf,female,49,,121,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,TRUE,FALSE,2,,,,56
,263,4,calf,female,52,,123,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,16,,,,s,,,,,,,FALSE,FALSE,2,,,,56
,268,3,calf,female,53,,130,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,21,,,,s,,,,,,,TRUE,FALSE,,,,,56
,269,3,calf,female,53,,117,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,,,,s,,,,,,,TRUE,FALSE,,,,,56
,270,3,calf,female,53,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,FALSE,FALSE,,,,,56
,275,1,calf,female,55,,79,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,24,,,,s,,,,,,,FALSE,FALSE,,,,,56
,278,1,calf,female,55,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,23,,,,s,,,,,,,FALSE,FALSE,,,,,56
,279,0,calf,female,56,,126,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,,,,s,,,,,,,FALSE,FALSE,,,,,
,280,0,calf,female,56,,123,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,9,,,,ial,56,,,,,vertical,FALSE,FALSE,,,,,
,281,0,calf,female,56,,180,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,FALSE,FALSE,,,,,
,282,0,calf,female,56,,165,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,,,,,
4,4,142,milking,female,-85,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,9,47,51,,0,,20,20,0,ial,-34,,,,,initial,FALSE,FALSE,2,-6,,FALSE,57
5,5,140,milking,female,-83,,64,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,9,50,54,,0,15,24,24,0,ial,-12,,,,,initial,FALSE,FALSE,2,-2,,FALSE,57
12,12,121,milking,female,-64,,155,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,8,56,,,0,27,22,16,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,57
15,15,119,milking,female,-62,,61,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,8,53,,,2,2,13,13,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,57
18,18,108,milking,female,-51,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,47,51,,0,,24,24,0,s,,,,,,,TRUE,TRUE,2,-3,,FALSE,57
21,21,101,milking,female,-44,,65,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,6,49,53,,0,0,29,29,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,57
24,24,99,milking,female,-42,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,47,51,,0,16,23,23,0,ial,21,,,,,insects,FALSE,FALSE,2,-6,,FALSE,57
36,36,88,milking,female,-31,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,48,52,,0,,18,18,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,57
41,41,86,milking,female,-29,,0,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,53,,,2,21,30,30,0,ial,6,,,,,insects,FALSE,FALSE,2,-4,,FALSE,57
49,49,81,milking,female,-24,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,55,,,0,13,22,14,0,s,,,,,,,TRUE,FALSE,2,12,,FALSE,57
54,54,72,dry,female,-15,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,45,50,,0,20,29,29,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,57
55,55,72,milking,female,-15,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,55,,,0,9,14,11,0,ial,57,,92,,,insects,TRUE,FALSE,2,3,,FALSE,57
57,57,71,milking,female,-14,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,47,52,,0,19,29,29,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,57
60,60,69,dry,female,-12,57,57,FALSE,dead,TRUE,FALSE,FALSE,FALSE,3,44,49,,0,,14,14,0,ial,10,,97,,0,insects,TRUE,TRUE,2,0,,FALSE,57
62,62,67,milking,female,-10,,62,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,46,49,,0,0,10,10,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,57
63,63,66,dry,female,-9,,69,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,45,51,,0,19,28,28,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,57
67,67,62,milking,female,-5,57,57,FALSE,slaughtered,TRUE,FALSE,FALSE,FALSE,3,52,55,,0,0,11,11,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,57
68,68,61,milking,female,-4,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,49,53,,0,,8,8,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,57
71,71,60,milking,female,-3,,80,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,49,57,,0,,9,9,0,ial,57,,122,,,insects,TRUE,FALSE,2,0,,FALSE,57
